7/1/2024,7/2/2024,7/3/2024,7/4/2024,7/5/2024,7/6/2024
 4.090637e+00,5.05E+01,-3.74E+00,8.74E+00,5.85E-01,9.80E+00
 1.220746e+01,3.05E+01,-4.13E-01,7.87E-01,4.32E+00,1.38E+01
 1.616187e+01,1.86E+01,-1.08E+01,2.14E+01,9.02E+00,3.48E+01
 2.724677e+01,5.31E+00,-1.42E+01,7.10E-01,2.50E+00,7.07E+00
 9.585754e+00,2.77E+01,-1.25E+01,6.93E+00,1.38E+00,1.95E+01
 6.212158e+00,1.81E+01,-5.14E+00,5.33E+00,4.89E+00,3.06E+00
 3.811569e+01,1.63E+01,-1.43E+01,1.25E+01,4.28E+00,4.55E+00
 5.514526e-01,2.64E+01,-9.12E+00,2.06E+01,4.14E+00,1.47E+00
 1.193521e+01,3.97E+01,-1.62E+01,7.30E+00,1.38E+00,-1.91E+00
 5.435242e+00,3.58E+01,-1.41E+00,8.04E+00,-2.81E+00,1.50E+00
 3.620117e+01,2.23E+01,-1.25E+01,1.46E+00,1.43E+01,2.03E+01
-2.489868,1.52E+01,-2.13E+01,2.09E-01,1.33E+01,1.70E+00
 6.747253e+00,9.54E+00,-1.11E+00,1.55E+00,8.53E+00,1.11E+01
 9.939026e+00,8.36E+00,-2.57E+01,1.25E+00,3.11E+00,6.86E+00
 5.763824e+00,7.83E+00,-2.68E+01,9.15E+00,-1.07E+00,-1.15E+00
 1.126581e+01,2.36E+01,-2.70E+01,9.14E+00,1.68E+01,6.30E+00
 3.815948e+00,3.49E+01,-3.39E+01,1.56E+00,5.62E+00,9.58E+00
 1.388409e+01,3.81E+01,-3.52E+01,7.16E+00,8.44E+00,2.95E+00
 3.817422e+01,1.28E+02,-2.69E+01,5.80E+00,1.73E+01,1.96E+01
 1.460052e+01,2.93E+01,-3.04E+01,3.93E+00,-3.26E+00,5.81E+00
 3.750977e+00,2.48E+01,-1.63E+01,2.56E+00,2.46E+00,1.86E+00
 8.643799e-01,1.07E+00,-2.45E+01,1.15E+01,2.56E+00,4.51E+00
-5.856201,6.95E+01,-9.15E+00,4.51E+00,2.40E+01,7.02E+00
 5.481506e+00,2.34E+01,-3.26E+01,6.05E+01,1.36E+01,7.39E-01
 1.490115e+01,3.47E+00,-3.03E+01,9.75E+00,1.02E+01,6.55E+00
 1.037082e+01,2.30E+01,-1.95E+01,2.70E+00,2.00E+01,7.01E+00
 1.652393e+01,1.55E+01,-2.61E+01,9.12E+00,1.30E+01,4.41E+00
 2.118961e+01,4.12E+01,-2.88E+01,3.28E+00,1.52E+01,1.34E+00
 7.134247e+00,2.21E+01,-2.66E+01,4.52E+00,4.32E+00,3.22E+00
 7.566833e-01,4.65E+01,-2.82E+01,5.83E+00,1.10E+01,1.08E+01
 2.021912e+00,2.56E+01,-2.87E+01,3.41E+00,1.39E+01,1.27E+01
-5.697754,2.78E+01,-3.05E+01,3.20E+00,5.79E+00,9.94E+00
 1.289246e+00,2.18E+01,-3.13E+01,7.12E+00,4.69E-01,1.10E+01
 9.042511e+00,3.42E+01,-3.25E+01,-1.56E+00,-1.79E-01,5.39E+00
 1.934937e+00,6.96E+01,-2.22E+01,3.00E+00,-5.14E+00,5.36E+00
 1.730957e+00,3.80E+01,-3.10E+01,5.99E+00,2.82E+00,1.37E+01
 1.583713e+01,7.16E+01,-2.92E+01,3.25E-01,2.02E-01,3.60E+00
 1.522107e+01,2.28E+01,-3.23E+01,5.41E+00,1.03E+00,5.16E+00
 4.736115e+00,2.27E+01,-2.26E+01,6.75E+00,2.69E+00,-1.91E+00
-2.01059,2.98E+01,-2.37E+01,4.41E+00,4.29E+00,6.52E+00
-8.125977,9.46E+00,-3.71E+01,1.31E+01,2.02E+01,1.33E+00
-2.682831,1.10E+02,-3.26E+01,7.53E+00,7.81E-01,8.32E+00
 1.184967e+01,1.20E+01,-2.88E+01,1.30E+00,2.78E+00,1.24E+01
 5.239288e+00,1.60E+01,-2.93E+01,-5.06E+00,1.68E+00,1.11E+01
 6.698547e+00,5.35E+01,-2.95E+01,2.31E+01,1.16E+01,1.04E+01
 1.237488e+01,2.88E+01,-3.69E+01,5.01E+00,1.17E+01,2.55E+01
 2.172479e+01,3.57E+01,-1.99E+01,3.88E+00,5.82E+00,6.96E+00
 5.991669e+00,1.51E+01,-3.27E+01,-5.98E+00,6.59E+00,1.60E+01
 1.442035e+01,1.44E+01,-2.92E+01,6.50E+00,3.64E+01,6.78E+01
-2.210846,9.91E+00,-2.94E+01,3.05E-01,5.56E+01,2.19E+00
-1.535553,2.98E+01,-3.42E+01,4.42E+00,6.01E+00,4.34E+01
 5.373901e+00,2.79E+01,-2.27E+01,-2.89E+00,3.19E+00,9.00E+00
 4.285513e+01,1.90E+01,-1.90E+01,8.62E+00,1.93E+00,4.23E+00
-7.223328,2.81E+01,-2.78E+01,2.17E+00,6.94E+00,4.96E-01
 3.749054e+00,6.54E+01,-2.54E+01,8.69E+00,5.13E+00,6.88E+00
 1.120120e+01,5.34E+01,-3.14E+01,2.20E+00,7.86E+00,8.10E+00
 2.185364e-01,6.64E+00,-2.91E+01,9.42E+00,2.78E+01,1.62E+00
 7.860077e+00,2.96E+01,-2.31E+01,7.11E+00,1.65E+00,1.43E+00
 2.387680e+01,3.20E+01,-3.57E+01,-6.17E+00,2.00E+01,1.47E+01
 8.614105e+00,3.12E+00,-3.43E+01,-2.90E-01,6.05E+00,3.02E+00
-0.1382141,2.14E+01,-2.64E+01,4.43E+00,1.45E+00,2.66E+01
 8.867798e+00,2.20E+01,-3.23E+01,8.52E+00,-4.95E-01,1.67E+01
 1.381393e+01,4.12E+01,-1.89E+01,1.41E+01,1.11E+01,1.28E+01
 6.311609e+01,1.49E+01,-2.28E+01,5.22E+00,-3.38E+00,2.87E+01
 2.170975e+01,2.46E+01,-2.46E+01,4.36E+00,8.00E+00,4.32E+01
 1.907489e+01,1.51E+01,-3.25E+01,1.53E+00,5.31E-01,1.55E+01
 4.602905e+00,4.70E+01,-2.70E+01,-3.96E+00,6.03E+00,1.41E+01
 8.356750e+00,2.09E+01,-2.56E+01,7.17E-01,2.22E+01,6.68E+00
 7.010559e+00,1.57E+01,-3.01E+01,5.36E+00,4.97E+00,6.12E+00
 2.076752e+01,6.52E+00,-2.90E+01,6.72E+00,5.71E+00,1.25E+01
-1.924652,1.79E+01,-2.99E+01,1.27E+01,1.42E+01,8.85E+00
 1.111249e+01,9.09E+00,-2.78E+01,-7.49E-01,2.51E+00,4.42E+01
 1.359073e+01,1.21E+01,-2.95E+01,1.03E+01,-3.48E+00,2.25E+01
