Cext,Cscat,Cabs
11742858.87,6901866.874,4840991.996
11751930.47,6907426.523,4844503.947
11761005.41,6912988.464,4848016.942
11770083.68,6918552.621,4851531.059
11779164.78,6924118.586,4855046.199
11788249.34,6929686.907,4858562.433
11797337.44,6935257.75,4862079.692
11806428.6,6940830.596,4865598.006
11815523.63,6946406.186,4869117.443
11824620.83,6951982.915,4872637.919
11833722.1,6957562.621,4876159.478
11842826.48,6963144.385,4879682.099
11851934.16,6968728.432,4883205.73
11861044.78,6974314.34,4886730.442
11870159.05,6979902.827,4890256.218
11879276.48,6985493.402,4893783.076
11888397.21,6991086.215,4897310.994
11897521.11,6996681.18,4900839.928
11906648.08,7002278.153,4904369.922
11915778.54,7007877.492,4907901.046
11924912.59,7013479.421,4911433.167
11934048.95,7019082.601,4914966.351
11943189.93,7024689.317,4918500.608
11952332.93,7030297.007,4922035.924
11961480.06,7035907.813,4925572.245
11970629.81,7041520.104,4929109.704
11979782.66,7047134.506,4932648.152
11988940.12,7052752.41,4936187.715
11998099.47,7058371.125,4939728.346
12007262.88,7063992.93,4943269.949
12016429.09,7069616.357,4946812.736
12025598.7,7075242.224,4950356.476
12034771.47,7080870.13,4953901.339
12043947.32,7086500.085,4957447.235
12053126.64,7092132.427,4960994.215
12062309.4,7097767.157,4964542.24
12071494.51,7103403.173,4968091.332
12080684.2,7109042.661,4971641.544
12089876.5,7114683.787,4975192.716
12099072.04,7120326.93,4978745.106
12108270.74,7125972.317,4982298.421
12117473.06,7131620.19,4985852.875
12126678.22,7137269.789,4989408.43
12135886.88,7142921.842,4992965.037
12145098.47,7148575.755,4996522.716
12154313.34,7154231.949,5000081.388
12163532.38,7159891.165,5003641.215
12172754.08,7165551.924,5007202.158
12181978.55,7171214.431,5010764.119
12191207.09,7176879.94,5014327.148
12200437.64,7182546.271,5017891.366
12209672.81,7188216.185,5021456.629
12218911.08,7193888.127,5025022.951
12228151.95,7199561.64,5028590.311
12237396.76,7205237.872,5032158.892
12246643.82,7210915.342,5035728.474
12255895.56,7216596.402,5039299.159
12265148.93,7222277.92,5042871.007
12274406.16,7227962.257,5046443.908
12283667.08,7233649.181,5050017.895
12292931.82,7239338.873,5053592.95
12302198.51,7245029.285,5057169.221
12311469.47,7250722.898,5060746.576
12320743.67,7256418.675,5064324.995
12330020.04,7262115.442,5067904.603
12339300.27,7267815.088,5071485.184
12348584.92,7273517.946,5075066.975
12357872.05,7279222.16,5078649.886
12367161.58,7284927.694,5082233.883
12376455.09,7290636.007,5085819.081
12385751.94,7296346.615,5089405.325
12395051.47,7302058.759,5092992.714
12404355.23,7307773.856,5096581.374
12413662.27,7313491.276,5100170.997
12422972.03,7319210.253,5103761.778
12432285.31,7324931.579,5107353.735
12441601.73,7330654.941,5110946.793
12450921.93,7336380.867,5114541.061
12460245.17,7342108.715,5118136.453
12469571.7,7347838.764,5121732.936
12478901,7353570.245,5125330.75
12488234.07,7359304.47,5128929.605
12497570.21,7365040.674,5132529.537
12506909.82,7370779.081,5136130.744
12516253.7,7376520.693,5139733.005
12525599.59,7382263.11,5143336.476
12534949.18,7388008.002,5146941.178
12544302.31,7393755.406,5150546.909
12553658.18,7399504.306,5154153.875
12563018.28,7405256.126,5157762.159
12572380.79,7411009.276,5161371.514
12581746.58,7416764.56,5164982.017
12591116.74,7422522.97,5168593.768
12600489.91,7428283.249,5172206.659
12609866.68,7434045.92,5175820.763
12619245.64,7439809.635,5179436.008
12628628.38,7445575.94,5183052.442
12638014.52,7451344.434,5186670.09
12647404.34,7457115.48,5190288.86
12656795.99,7462887.01,5193908.977
12666192.89,7468662.653,5197530.241
12675592.85,7474440.13,5201152.718
12684995.95,7480219.596,5204776.352
12694402.72,7486001.503,5208401.221
12703811.85,7491784.476,5212027.375
12713225.4,7497570.689,5215654.711
12722641.14,7503358.024,5219283.112
12732060.52,7509147.728,5222912.789
12741484.07,7514940.263,5226543.811
12750910.33,7520734.342,5230175.99
12760340.27,7526531.018,5233809.248
12769772.29,7532328.479,5237443.807
12779210.45,7538130.622,5241079.826
12788650.29,7543933.559,5244716.731
12798093.26,7549738.292,5248354.967
12807538.86,7555544.328,5251994.527
12816990.78,7561355.536,5255635.241
12826443.3,7567166.044,5259277.252
12835900.58,7572979.98,5262920.604
12845360.51,7578795.532,5266564.98
12854823.75,7584612.941,5270210.809
12864290.93,7590433.358,5273857.568
12873761.98,7596256.119,5277505.857
12883233.99,7602078.927,5281155.062
12892712.01,7607906.123,5284805.892
12902193.14,7613735.332,5288457.807
12911676.55,7619565.636,5292110.913
12921164.8,7625399.522,5295765.279
12930655.13,7631234.157,5299420.976
12940149.83,7637071.831,5303077.999
12949645.79,7642909.859,5306735.933
12959148.96,7648753.523,5310395.436
12968651.73,7654595.681,5314056.05
12978159.25,7660441.102,5317718.146
12987671.26,7666289.931,5321381.328
12997185.2,7672139.433,5325045.764
13006702.56,7677991.201,5328711.36
13016224.21,7683845.826,5332378.387
13025750.04,7689703.551,5336046.492
13035279.07,7695563.223,5339715.847
13044809.67,7701423.071,5343386.601
13054345,7707286.33,5347058.667
13063883.42,7713151.534,5350731.89
13073423.76,7719017.357,5354406.402
13082971.02,7724889,5358082.018
13092519.21,7730760.168,5361759.043
13102071.67,7736634.292,5365437.383
13111626.19,7742509.355,5369116.833
13121186.41,7748388.66,5372797.753
13130749.72,7754269.981,5376479.742
13140313.6,7760150.502,5380163.094
13149882.05,7766034.576,5383847.475
13159454.41,7771921.114,5387533.299
13169031.26,7777810.858,5391220.399
13178611.89,7783703.06,5394908.826
13188194.96,7789596.566,5398598.395
13197781.01,7795491.748,5402289.258
13207370.79,7801389.607,5405981.185
13216963.25,7807288.547,5409674.698
13226560.1,7813190.718,5413369.38
