11:00,11:35,12:15,12:50,1:25,2:00
8.40,16.88,3.98,3.36E+00,2.38E-01,-7.32E-01
6.40,14.05,5.11,9.17E+00,5.28E+00,6.38E+00
-3.69,18.26,7.55,9.12E+00,-1.18E+00,-1.97E+00
1.40,16.78,5.62,6.45E+00,-4.51E+00,8.84E-01
1.25,15.44,-4.16,8.13E+00,6.03E+00,-3.74E-01
3.18,13.48,-1.49,9.23E+00,-2.26E+00,2.55E+00
-2.67,11.18,0.57,7.28E+00,3.31E+00,1.70E+00
0.18,17.71,-0.98,4.71E+00,-3.47E-01,1.85E+00
-1.82,11.29,0.07,5.76E+00,1.26E+00,3.51E+00
-6.09,10.77,0.17,7.28E+00,2.42E+00,1.42E+00
-5.28,15.04,0.92,3.69E+00,-2.90E+00,6.40E-01
-4.26,13.21,-0.37,5.49E+00,-8.17E-01,4.34E-01
-3.72,16.10,3.86,7.37E+00,9.33E+00,2.60E+00
0.07,7.45,3.94,9.82E+00,6.98E+00,3.37E+00
-2.48,8.42,1.83,2.23E+00,6.65E+00,2.71E+00
-1.75,11.07,5.79,5.32E+00,4.83E+00,-1.14E+00
-4.26,15.30,3.83,1.61E+00,-6.75E-01,-5.74E+00
-0.19,17.44,5.98,2.32E-01,2.12E+00,6.35E+00
-7.20,15.45,1.23,2.81E+00,1.65E-01,-6.11E+00
-1.32,20.53,-2.24,1.03E+01,-7.40E-02,-2.16E+00
-2.28,18.88,-2.22,8.55E+00,3.36E+00,2.70E+00
7.06,14.20,1.46,9.39E+00,1.85E+00,-1.99E+00
-2.08,9.94,-5.90,8.25E+00,4.00E+00,-1.95E-01
-1.23,14.84,0.27,2.21E+00,4.99E+00,-5.17E+00
2.45,15.40,0.70,8.61E+00,3.67E+00,-3.41E+00
3.74,5.74,1.97,9.61E+00,-2.63E+00,2.53E+00
-3.38,15.29,3.04,9.54E+00,1.12E+00,7.07E-01
-0.94,17.17,2.42,1.27E+01,1.89E+00,-2.85E+00
-4.69,19.46,2.73,9.87E+00,-1.48E-01,7.16E-01
-0.39,12.23,-4.81,2.13E+00,-4.26E+00,2.14E-01
-9.72,17.68,-3.86,8.82E+00,-2.95E-01,2.54E+00
-1.70,15.15,8.61,5.32E+00,-4.07E-01,-3.01E+00
-7.05,8.68,-1.56,3.54E-01,8.09E-01,-1.23E-01
-4.97,17.03,-1.84,3.83E+00,-1.24E+00,-1.91E+00
1.13,9.95,4.33,4.93E+00,5.12E+00,-6.89E+00
-4.00,17.09,-1.36,1.23E+01,1.15E+00,-2.47E+00
-3.15,10.29,-3.55,5.04E+00,1.26E+00,1.95E+00
1.72,11.14,1.18,3.32E+00,-5.90E+00,-1.51E+00
-6.70,14.50,2.43,8.77E+00,-4.97E+00,-2.34E+00
0.77,13.99,2.57,1.59E+01,-7.28E+00,-5.15E+00
-9.09,13.44,-2.14,4.55E+00,4.23E+00,-2.61E+00
-5.82,9.09,-1.06,8.34E+00,2.55E-01,-3.03E+00
-3.92,7.31,-1.28,7.68E+00,1.10E+00,7.28E-01
0.13,12.41,2.64,1.04E+01,3.42E+00,-4.35E+00
-1.24,19.03,-3.18,3.92E+00,2.83E-01,1.03E+00
-5.67,10.29,1.58,1.30E+00,2.35E+00,-5.25E+00
-3.04,13.25,2.58,6.85E+00,2.83E+00,-2.71E+00
-4.84,19.16,3.43,3.11E+00,3.31E+00,-1.64E+00
-10.83,17.15,4.32,8.47E+00,5.46E+00,-7.68E+00
-9.25,20.75,4.21,2.98E+00,3.21E+00,-7.69E+00
-9.83,17.96,-2.08,7.40E-01,-1.13E+00,2.70E+00
-15.07,15.27,-1.99,8.99E+00,1.25E+00,-4.89E+00
-7.95,13.67,3.97,8.61E+00,2.00E+00,-1.89E+00
-13.12,17.49,-3.94,7.90E+00,-9.44E-02,-6.55E+00
-15.02,17.11,-2.54,9.84E+00,2.62E+00,-3.05E+00
-15.73,18.88,8.83,1.89E+01,-3.45E-01,-3.33E+00
-20.37,19.92,-4.45,2.37E+01,1.86E-01,-9.47E+00
-17.30,15.60,-2.37,1.88E+01,6.20E+00,-7.69E+00
-22.17,21.53,1.06,1.45E+01,7.62E-01,4.98E-01
-15.83,19.20,0.00,1.71E+01,-1.69E+00,-1.24E-01
-17.01,13.58,0.25,1.80E+01,-3.56E+00,-3.36E+00
-12.69,13.68,-1.31,1.35E+01,-1.22E+00,5.87E+00
-13.01,16.15,7.94,1.59E+01,-1.69E+00,-3.79E+00
-11.68,12.40,-0.79,2.24E+01,1.33E+00,2.13E+00
-17.26,20.81,-2.73,1.75E+01,8.38E-01,-2.43E+00
-16.75,17.49,3.68,2.06E+01,2.34E+00,7.54E-01
-11.37,14.03,0.31,1.96E+01,4.31E+00,9.51E+00
-14.32,11.28,-1.15,2.31E+01,-2.99E+00,8.38E-01
-17.50,12.36,-1.11,2.12E+01,1.12E-01,4.20E+00
-13.53,15.80,-1.98,1.40E+01,1.52E+00,-2.24E+00
-16.02,20.21,-0.69,1.95E+01,2.03E+00,-1.26E+00
-14.63,12.30,-0.99,1.86E+01,9.67E-01,-5.83E+00
-14.24,15.95,4.03,1.63E+01,4.73E+00,1.62E-01
-15.21,14.41,7.54,1.24E+01,-4.32E+00,-3.99E+00
-19.12,20.22,4.92,1.99E+01,-7.45E-01,-4.05E-01
-13.31,16.40,-3.09,1.96E+01,5.80E-01,-3.61E-01
-10.13,21.53,1.43,1.97E+01,8.11E+00,-2.88E+00
-14.28,14.43,-1.04,1.40E+01,2.63E+00,-2.62E-01
-20.57,20.83,-5.34,1.41E+01,6.48E+00,-4.24E+00
-20.30,17.31,-3.60,1.73E+01,-3.11E+00,2.50E+00
-21.27,19.66,5.60,1.38E+01,9.63E-01,4.26E+00
-11.03,13.21,0.53,1.38E+01,4.43E+00,5.34E+00
-13.27,15.54,-3.83,1.10E+01,1.77E+00,1.81E+00
-16.84,2.54,-8.36,1.55E+01,3.67E+00,2.65E-01
-8.93,12.82,-1.14,1.45E+01,-1.28E+00,5.84E+00
-17.52,18.73,2.76,1.25E+01,3.18E+00,-2.77E-01
-15.03,12.89,0.63,1.68E+01,2.05E+00,3.21E+00
-15.74,16.02,4.91,1.50E+01,1.97E+00,-7.74E+00
-17.46,9.60,-2.49,1.66E+01,-1.50E+00,-4.75E+00
-12.11,18.71,-2.28,1.97E+01,4.00E+00,4.24E+00
-18.79,11.81,8.20,1.74E+01,6.69E+00,9.12E-01
-9.77,9.96,-2.12,2.64E+01,-8.80E-02,-1.64E+00
-9.42,16.08,-2.27,1.71E+01,4.00E+00,1.02E+00
-14.49,11.44,1.72,1.68E+01,5.43E+00,-1.85E+00
-15.25,10.73,4.37,2.68E+01,2.32E+00,4.10E+00
-6.39,14.90,1.43,2.20E+01,8.26E-01,1.49E+00
-12.15,15.68,5.13,1.76E+01,3.53E+00,-6.15E+00
-11.05,16.44,-4.94,1.96E+01,5.13E+00,-4.76E+00
-13.97,16.86,-1.70,1.23E+01,-2.64E+00,-3.33E+00
-11.82,15.62,-0.08,7.86E+00,-1.01E+00,3.72E+00
-13.58,3.35,0.24,1.28E+01,4.59E+00,-4.84E+00
-16.91,8.81,2.65,8.85E+00,1.41E+00,-2.72E+00
-20.84,12.03,1.79,1.21E+01,-1.42E+00,4.82E+00
-15.81,9.66,-5.99,1.53E+01,3.49E+00,-5.68E+00
-17.18,11.20,4.34,2.40E+01,4.29E+00,-5.32E+00
-7.08,10.75,2.35,1.64E+01,9.11E+00,6.25E-01
-16.33,10.89,2.94,2.06E+01,2.72E+00,-3.14E+00
-17.42,9.03,4.34,2.07E+01,4.32E+00,-4.63E+00
-18.39,16.45,0.82,1.85E+01,2.30E+00,-3.60E+00
-14.72,14.11,-0.26,1.49E+01,1.03E+00,-2.97E+00
-14.42,9.99,3.64,1.68E+01,4.96E+00,5.31E+00
-13.48,15.15,-0.10,1.26E+01,-1.56E+00,-5.29E+00
-16.63,17.55,3.00,1.36E+01,1.53E+00,-3.52E-01
-15.63,12.55,4.42,1.72E+01,4.28E+00,-1.57E+00
-16.25,10.01,-4.42,1.52E+01,2.52E+00,-2.22E+00
-20.89,15.04,0.39,2.10E+01,1.36E+00,-3.74E+00
-15.08,13.94,5.80,1.50E+01,1.85E+00,-2.19E+00
-15.51,5.08,4.82,1.54E+01,1.81E+00,-2.43E+00
-7.94,10.21,7.22,1.52E+01,3.86E+00,-2.47E-01
-14.13,17.45,-0.59,2.20E+01,5.56E+00,-4.13E-01
-13.29,8.25,1.35,2.02E+01,4.51E+00,3.45E+00
-14.52,12.54,-1.26,1.59E+01,3.61E+00,2.18E-01
-9.02,11.65,0.77,9.47E+00,3.64E+00,-1.68E+00
-17.62,16.16,4.59,1.13E+01,7.58E-01,-4.58E+00
-15.11,10.82,2.23,1.16E+01,-3.36E+00,-5.86E+00
-14.63,9.91,-3.23,1.10E+01,2.30E-01,-1.35E+00
-18.26,15.86,-1.53,8.19E+00,-1.79E+00,-1.26E+00
-17.30,15.62,2.23,8.88E+00,4.44E+00,1.10E+00
-13.08,12.86,-2.64,6.99E+00,3.26E-01,1.34E+00
-15.20,12.41,5.45,1.08E+01,-3.28E+00,-2.61E+00
-7.70,15.12,3.13,1.18E+01,1.46E+00,-4.24E+00
-13.41,15.93,-5.27,1.40E+01,2.12E+00,-3.54E+00
-10.03,16.48,1.94,1.61E+01,4.54E+00,-6.08E+00
-15.96,13.37,3.52,1.74E+01,3.74E+00,-7.85E+00
-10.09,13.68,2.36,9.62E+00,3.90E+00,-1.54E+00
-14.92,15.31,-0.93,1.16E+01,4.21E+00,-5.11E+00
-10.71,13.58,2.04,1.60E+01,3.14E+00,-2.77E+00
-15.04,12.60,-1.86,1.11E+01,-2.02E+00,1.53E-01
-14.07,15.02,7.03,1.32E+01,5.81E-02,4.89E-01
-8.02,13.45,3.25,1.65E+01,-2.49E+00,1.60E+00
-12.73,17.23,-0.91,1.46E+01,1.68E+00,4.55E-02
-15.36,15.69,3.32,1.50E+01,2.74E+00,1.87E-01
-10.24,15.23,7.16,9.76E+00,-5.64E-01,2.42E+00
-10.78,16.19,-0.24,7.07E+00,1.00E+01,-5.23E+00
-14.75,9.83,-3.38,1.20E+01,4.82E+00,-3.86E+00
-13.15,16.11,7.28,1.63E+01,-7.59E-01,3.73E+00
-19.87,9.97,-1.59,1.29E+01,5.41E+00,-5.78E+00
-13.53,6.63,8.27,1.06E+01,3.81E+00,-1.57E+00
-15.78,11.51,4.93,1.16E+01,3.73E+00,-3.15E+00
-12.15,9.89,0.01,1.30E+01,5.98E+00,3.07E-01
-18.28,10.51,0.97,1.81E+01,2.25E+00,-1.28E+00
-10.16,9.56,-0.90,1.07E+01,5.30E+00,-4.76E+00
-10.64,9.60,-0.18,8.11E+00,1.09E+01,-3.96E+00
-14.65,14.85,5.74,9.87E+00,4.04E+00,1.36E+00
-10.18,12.54,-0.42,1.32E+01,6.71E+00,9.04E-01
-15.14,12.17,-4.54,1.25E+01,5.92E+00,3.87E+00
-16.46,15.20,3.73,9.23E+00,1.24E+00,2.72E+00
-14.62,17.44,3.02,1.83E+01,7.48E+00,-9.41E+00
-11.99,9.58,1.38,1.64E+01,9.03E+00,2.23E+00
-12.70,13.90,4.79,1.31E+01,5.44E+00,-6.00E+00
-11.83,11.23,2.38,7.74E+00,1.57E-01,2.09E+00
-15.85,10.29,0.75,3.58E+00,4.85E+00,-1.39E+00
-18.67,11.54,9.72,1.27E+01,7.51E+00,-4.98E+00
-15.19,5.76,3.61,9.54E+00,9.17E+00,-7.57E+00
-16.24,16.23,-0.63,1.04E+01,2.77E+00,-2.44E+00
-7.43,19.75,12.16,1.12E+01,2.63E+00,-1.63E+00
-14.76,15.01,-3.87,3.97E+00,8.45E+00,3.68E-01
-16.74,18.09,1.89,3.21E+00,1.94E+00,3.19E-01
-14.10,1.42,2.73,1.39E+01,1.39E-02,-5.23E+00
-10.94,7.13,0.78,9.55E+00,-1.63E+00,-9.38E-01
-10.37,2.51,4.10,8.19E+00,5.24E+00,-2.88E+00
-15.34,11.27,1.04,1.10E+01,-4.85E+00,2.16E+00
-20.73,5.31,-9.72,8.76E+00,4.38E+00,-1.08E+00
-16.75,6.13,1.20,8.53E+00,2.93E+00,4.26E-01
-9.94,1.75,1.37,1.03E+01,2.89E+00,-5.92E+00
-17.48,2.29,-1.52,3.87E+00,4.07E+00,-2.89E+00
-10.02,3.14,-3.40,5.71E+00,3.17E+00,-2.27E+00
-15.03,2.04,3.17,8.67E+00,6.28E+00,-4.48E+00
-16.06,-1.11,6.14,8.68E+00,1.06E+00,-1.71E-01
-14.22,2.99,1.12,5.03E+00,1.35E+00,-4.87E+00
-15.39,4.52,-0.47,1.22E+01,5.47E+00,-9.77E-01
-14.12,7.12,1.08,7.66E+00,3.23E-01,-1.96E+00
-12.12,-3.99,-0.70,1.25E+01,-2.26E+00,-2.86E+00
-14.98,3.22,3.38,8.57E+00,2.18E+00,-4.42E+00
-14.07,2.02,-2.83,1.46E+01,1.41E+00,1.87E+00
-20.11,1.60,4.71,6.87E+00,6.57E+00,-7.03E-01
-10.78,1.63,-2.47,9.65E+00,-9.62E-01,-3.00E+00
-12.99,8.12,0.12,6.97E+00,-8.17E-01,-2.78E+00
-11.50,3.05,8.28,9.59E+00,4.36E-01,7.77E-01
-18.13,7.35,-1.64,6.36E-01,1.03E+00,-6.15E+00
-12.60,4.35,2.02,6.29E+00,2.71E+00,-2.87E+00
-9.70,3.93,4.58,6.98E+00,1.55E+00,-3.52E+00
-19.33,2.97,-2.28,9.42E+00,4.51E-01,-4.48E+00
-13.80,2.03,2.27,9.51E+00,7.15E+00,-2.53E+00
-20.00,1.82,8.34,1.13E+01,7.96E+00,-4.28E-01
-15.55,6.66,3.17,1.12E+01,3.83E-01,-2.72E+00
-13.28,6.74,2.74,5.17E+00,-9.01E-01,-3.19E+00
-17.51,12.93,5.98,1.15E+01,2.98E+00,-4.52E+00
-18.97,9.46,1.64,5.34E+00,2.08E+00,-6.78E+00
-10.57,4.27,4.85,7.67E+00,3.82E+00,-3.07E+00
-19.68,8.72,-1.74,8.99E+00,3.98E+00,1.67E+00
-13.27,7.07,4.65,8.35E+00,4.37E+00,-1.02E+01
-13.65,7.71,1.24,8.54E+00,4.98E+00,-2.49E+00
-10.41,8.62,-0.97,9.72E+00,9.87E+00,8.16E-01
-10.93,10.15,2.93,8.61E+00,1.53E-02,-5.75E+00
-15.70,12.25,6.36,5.50E+00,1.24E+00,-1.66E+00
-15.63,2.53,1.11,7.38E+00,6.79E+00,-3.18E+00
-10.06,2.17,-2.97,4.99E+00,-1.15E+00,-2.73E+00
-15.09,9.18,1.88,7.92E+00,1.02E+01,-6.53E+00
-6.86,3.83,5.54,7.44E+00,-1.09E+00,-2.36E+00
-7.75,0.85,0.64,3.17E+00,4.81E+00,-5.59E+00
-7.22,4.12,10.93,5.99E+00,6.70E+00,-4.39E+00
-16.69,4.59,4.85,3.21E+00,7.03E+00,-3.04E-01
-12.68,3.05,4.36,8.35E+00,5.88E+00,-2.23E+00
-17.71,2.65,-0.94,1.09E+01,2.29E+00,-3.69E-03
4.41,5.21,5.51,9.55E+00,8.41E+00,1.57E+00
-16.34,7.23,3.60,-2.02E+00,2.94E+00,5.50E+00
-9.11,7.71,0.76,6.40E+00,6.01E+00,1.22E+00
-10.45,7.06,0.78,6.34E+00,5.28E+00,-6.83E-01
-8.77,3.42,3.45,4.95E+00,4.48E+00,-2.18E+00
-9.00,4.03,-0.92,1.23E+01,1.94E+00,-3.56E+00
-9.76,4.46,5.57,8.58E+00,2.51E-01,-7.81E-01
-14.62,5.84,-0.93,8.74E+00,3.65E+00,-3.10E+00
-14.67,10.23,2.80,1.01E+01,4.60E+00,-1.36E+00
-8.34,9.32,6.74,1.21E+01,2.15E+00,-1.11E+00
-17.44,8.64,1.21,9.99E+00,3.91E+00,-2.87E+00
-18.36,2.56,4.91,7.29E+00,4.83E+00,-3.63E+00
-11.71,13.01,9.29,1.27E+01,7.62E+00,-1.29E+00
-13.83,8.82,7.13,1.36E+01,3.66E+00,-2.33E+00
-10.48,3.84,-3.83,6.30E+00,4.77E+00,2.43E+00
-10.32,7.73,4.72,6.51E+00,6.15E+00,-3.73E+00
-16.85,9.50,1.53,7.42E+00,3.96E+00,-5.99E+00
-10.47,11.02,6.29,9.04E+00,1.32E+00,-3.99E+00
-13.11,7.36,-1.65,6.55E+00,1.48E+00,-2.00E+00
-12.15,9.89,4.45,6.18E+00,5.46E+00,3.22E+00
-14.41,12.52,3.31,8.28E+00,9.01E+00,-8.18E-01
-6.38,18.47,2.32,1.03E+01,4.90E+00,-6.20E+00
-23.00,13.10,-3.74,6.35E+00,8.59E+00,1.42E+00
-16.20,10.57,0.88,4.41E+00,4.15E+00,-7.43E-02
-10.22,11.90,7.60,6.07E+00,7.85E+00,-4.41E-01
-13.57,10.10,3.21,3.20E+00,8.33E+00,2.13E-01
-13.89,8.15,-4.49,5.13E+00,3.64E+00,-3.30E+00
-10.84,3.47,5.10,8.63E+00,4.76E+00,-5.42E+00
-8.34,6.64,2.62,5.29E+00,8.54E+00,-6.10E+00
-13.51,3.70,2.02,6.40E+00,6.97E+00,-5.28E+00
-23.64,2.00,-0.14,1.35E+01,4.58E+00,-9.28E-01
-14.59,3.46,2.70,1.28E+01,7.20E+00,-8.91E-01
-16.66,1.08,9.57,1.05E+01,6.10E+00,-1.65E+00
-11.35,1.12,3.91,7.13E+00,1.49E+00,-1.56E+00
-14.89,-6.60,5.23,1.06E+01,5.14E+00,4.37E+00
-12.23,4.02,2.68,9.05E+00,1.07E+00,-4.21E+00
-12.22,-0.09,1.76,7.83E+00,9.60E-01,-2.62E+00
-12.05,2.38,4.02,5.36E+00,8.57E+00,-3.51E+00
-11.91,8.29,4.77,7.17E+00,4.39E+00,-2.87E+00
-10.42,2.21,3.53,9.67E+00,7.80E+00,-2.99E+00
-12.97,0.15,-2.39,1.08E+01,-2.17E+00,-1.05E-01
-15.12,-0.66,6.69,1.01E+01,2.56E+00,-1.27E+00
-13.98,-5.09,6.31,6.63E+00,5.80E-02,-7.59E+00
-17.93,-3.36,-1.16,1.03E+01,8.63E+00,2.51E+00
-8.84,0.30,4.27,3.11E+00,2.35E+00,-1.50E+00
-9.69,5.00,0.84,1.20E+01,6.24E+00,-2.50E+00
-12.62,-3.63,-2.64,7.20E+00,8.70E+00,-2.05E+00
-7.21,1.21,-1.18,9.02E+00,8.31E+00,-5.29E-01
-13.14,2.48,7.83,1.17E+01,6.25E+00,-2.01E+00
-14.09,-1.78,-2.95,4.06E+00,7.60E+00,-9.55E+00
-13.51,-1.38,4.20,4.88E+00,4.81E+00,-4.00E+00
-11.55,-0.44,3.69,7.97E+00,6.29E+00,-6.14E+00
-12.20,-0.30,4.44,8.34E+00,6.34E+00,-3.94E+00
-13.28,0.37,9.09,7.99E+00,5.06E+00,-5.15E+00
-18.57,0.50,-1.55,5.17E+00,3.98E+00,-8.23E+00
-16.45,1.80,6.82,2.74E+00,8.68E+00,8.69E-01
-11.21,2.81,2.20,6.99E+00,1.29E+00,-2.18E+00
-14.67,-0.41,2.62,2.49E+00,5.70E+00,-1.45E+00
-3.24,-0.91,-0.76,9.38E-01,3.59E+00,-3.37E+00
-8.95,-2.49,2.62,6.41E+00,2.85E+00,-1.60E+00
-15.42,3.00,1.80,7.05E+00,3.80E+00,-4.85E-01
-14.26,1.94,8.25,5.62E+00,5.41E+00,-3.94E+00
-15.35,0.93,4.09,1.25E+01,4.34E+00,-2.96E+00
-11.85,0.10,4.36,5.49E+00,9.68E+00,-3.37E+00
-10.60,5.37,0.61,7.29E+00,-1.74E-01,-2.70E+00
-12.89,3.71,6.87,9.78E+00,1.65E+00,-5.33E+00
-14.85,4.34,10.64,8.76E+00,4.61E+00,-5.32E+00
-12.66,7.70,1.01,4.04E+00,8.73E+00,-1.92E+00
-17.07,2.65,4.65,1.21E+01,6.13E+00,4.05E-01
-16.28,2.02,0.37,4.92E+00,7.31E+00,1.08E+00
-14.76,-1.28,7.94,9.82E+00,3.58E+00,-3.98E+00
-13.13,2.36,6.45,1.15E+01,5.37E+00,-4.89E+00
-8.88,0.21,3.71,1.37E+01,2.34E+00,-4.02E+00
-8.99,-0.10,-1.22,1.71E+01,2.12E+00,3.38E+00
-12.86,-0.54,7.05,6.92E+00,7.59E+00,-7.32E+00
-13.32,1.88,5.08,8.13E+00,2.81E+00,-2.10E+00
-14.65,-0.85,4.48,1.76E+01,5.14E+00,7.88E-01
-14.67,3.75,5.37,1.68E+01,4.73E+00,2.35E+00
-9.16,-5.25,4.42,8.19E+00,5.64E+00,-2.40E+00
-16.66,3.86,1.35,7.12E+00,7.82E+00,9.09E-01
-10.42,1.58,6.58,1.40E+01,4.34E+00,-3.26E-01
-12.03,-1.60,11.53,7.32E+00,6.15E+00,-3.26E+00
-16.53,1.38,6.64,8.74E+00,7.12E+00,-4.11E+00
-15.18,-0.55,2.56,1.14E+01,3.01E+00,1.62E+00
-12.82,1.82,4.56,5.55E+00,4.12E+00,1.23E-01
-12.66,2.33,9.48,1.21E+01,5.68E+00,-8.58E-01
-9.65,0.64,7.50,8.74E+00,1.06E+01,-2.97E+00
-9.27,4.49,4.17,8.32E+00,4.94E+00,-3.58E+00
-10.80,6.16,4.47,1.01E+01,4.92E+00,-4.13E+00
-8.27,5.11,6.66,1.19E+01,9.58E+00,-3.47E+00
-10.97,-0.48,6.66,1.28E+01,8.92E+00,-4.88E+00
-6.49,-0.17,2.19,1.32E+01,7.48E+00,-6.61E+00
-12.10,-0.55,4.25,1.53E+01,3.80E+00,-2.93E+00
-8.33,-2.80,11.15,1.18E+01,4.18E+00,-5.65E+00
-10.66,-6.56,5.21,5.88E+00,5.09E+00,-1.51E+00
-15.32,-5.03,-0.37,1.27E+01,7.97E+00,2.74E+00
-15.85,-3.37,3.00,1.38E+01,5.63E+00,-2.29E+00
-13.21,-7.33,8.06,1.71E+01,6.24E+00,-1.90E+00
-5.52,-3.34,2.31,1.38E+01,7.69E+00,9.77E-01
-13.04,-7.89,6.25,8.15E+00,1.04E+01,-3.19E+00
-13.04,-4.15,7.60,9.99E+00,1.13E+01,-3.92E+00
-15.37,-4.88,2.49,1.21E+01,8.65E+00,-4.40E+00
-9.07,-5.33,8.29,1.06E+01,3.23E+00,-3.98E+00
-11.65,-0.03,9.37,1.14E+01,6.57E+00,-2.86E+00
-7.52,5.12,8.43,4.39E+00,5.50E+00,-4.20E-01
-5.32,1.94,1.77,1.26E+01,9.72E+00,-8.44E+00
-12.57,10.41,13.18,9.82E+00,9.65E+00,4.44E-01
-9.50,-0.61,4.26,1.30E+01,6.86E+00,-3.17E+00
-9.46,7.23,7.69,1.36E+01,5.74E+00,-4.16E+00
-18.44,3.70,6.22,8.02E+00,7.38E+00,-3.57E+00
-11.01,2.46,3.15,1.26E+01,6.87E+00,-2.00E+00
-16.84,-2.67,3.39,1.75E+01,2.11E+00,-2.91E+00
-14.54,-0.10,8.61,1.41E+01,2.82E+00,-3.68E+00
-14.70,0.53,-0.36,1.60E+01,3.74E+00,-5.07E+00
-18.41,1.69,5.23,2.10E+01,8.16E+00,2.43E-01
-11.17,-3.25,9.11,1.87E+01,9.09E+00,-6.01E+00
-11.85,3.47,4.62,1.60E+01,9.46E+00,-7.53E+00
-15.91,4.02,11.22,1.21E+01,6.78E+00,5.22E-01
-12.37,3.67,9.03,1.15E+01,4.48E+00,-3.55E+00
-12.62,-5.74,5.14,1.51E+01,1.18E+01,-4.67E+00
-11.63,-5.70,5.42,1.05E+01,1.16E+01,-8.50E+00
-8.89,0.70,13.12,7.58E+00,2.48E+00,-2.68E+00
-12.06,-3.45,3.68,9.80E+00,9.45E+00,-3.83E+00
-5.91,2.43,3.09,3.77E+00,7.38E+00,-1.85E+00
-14.16,1.39,11.36,1.83E+01,5.68E+00,-7.04E+00
-10.17,-3.84,10.85,1.46E+01,4.77E+00,-8.87E-01
1.13,-2.30,11.91,1.49E+01,3.67E+00,-4.52E+00
-14.35,4.23,8.53,9.75E+00,8.15E+00,2.39E+00
-17.63,4.63,3.42,1.06E+01,4.86E+00,-2.89E+00
-9.39,1.84,8.62,1.47E+01,7.75E+00,-4.00E+00
-6.34,-1.00,11.59,1.50E+01,9.71E+00,-7.47E+00
-14.59,3.17,2.55,1.22E+01,1.91E+00,-4.43E+00
-6.99,1.29,-1.90,1.77E+01,5.01E+00,-3.04E+00
-7.51,-0.07,1.15,1.42E+01,6.17E+00,-5.07E+00
-7.00,-0.39,10.63,1.78E+01,4.73E+00,-4.76E+00
-9.62,1.33,6.66,9.25E+00,6.88E+00,-5.29E+00
-13.65,-6.25,8.83,1.39E+01,8.15E+00,-6.34E+00
-4.20,3.74,6.86,2.07E+01,5.10E+00,-4.99E+00
-1.29,-0.35,9.14,1.74E+01,8.41E+00,-7.83E+00
-12.79,-1.87,6.72,1.27E+01,1.19E+01,-6.65E+00
-10.68,-6.21,5.50,1.32E+01,6.61E+00,-6.87E+00
-13.10,-2.87,8.52,1.68E+01,8.24E+00,-3.68E+00
-15.74,-3.61,5.87,1.46E+01,4.54E+00,-9.54E-01
-6.41,0.84,5.42,1.63E+01,5.81E+00,-3.30E+00
-7.55,4.40,7.40,2.20E+01,8.99E+00,-6.43E+00
-10.47,-0.25,5.15,1.47E+01,6.65E+00,-3.19E+00
-12.28,1.79,12.69,1.58E+01,1.38E+00,-4.93E+00
-11.90,-3.07,5.61,2.12E+01,5.02E+00,-1.77E+00
-9.87,-3.44,2.01,1.33E+01,1.20E+01,-6.64E+00
-13.10,-3.36,10.50,1.58E+01,2.02E+00,-2.09E+00
-8.77,1.55,6.78,1.31E+01,2.95E+00,-2.68E+00
-7.58,0.90,8.96,1.49E+01,1.99E+00,-3.41E+00
-11.49,-3.01,4.39,1.84E+01,6.41E+00,2.01E-01
-16.78,1.99,4.69,1.91E+01,6.45E+00,-7.11E+00
-5.62,-2.87,5.84,2.07E+01,1.13E+01,-3.40E+00
-8.68,-1.97,3.88,1.84E+01,2.88E+00,-4.44E+00
-11.33,-0.15,5.07,2.23E+01,9.42E+00,-7.58E-02
-6.74,6.25,8.20,1.67E+01,4.52E+00,-1.08E+01
-9.37,3.56,11.47,1.62E+01,7.20E+00,-4.27E+00
-5.97,0.45,4.91,2.11E+01,2.45E+00,-7.49E+00
-14.28,-1.26,8.12,1.72E+01,7.67E+00,-2.39E+00
-8.57,6.19,14.08,1.29E+01,6.03E+00,-3.62E+00
-8.25,-0.75,10.79,1.86E+01,3.52E+00,-5.07E+00
-10.07,-1.25,7.62,1.87E+01,2.10E+00,-1.08E+01
-8.81,1.43,6.46,2.31E+01,8.21E+00,-6.41E+00
-6.68,0.70,10.95,2.37E+01,-1.04E+00,-7.27E-01
-4.16,-0.91,7.03,2.28E+01,3.09E+00,-2.77E+00
-2.82,-0.30,5.20,2.76E+01,4.18E+00,-1.83E+00
-5.28,3.78,7.10,1.56E+01,7.29E+00,-2.81E+00
-7.28,3.19,14.27,1.68E+01,5.98E+00,-5.18E+00
-11.94,6.23,4.32,1.51E+01,2.76E+00,-5.89E+00
-9.57,-1.45,2.75,2.23E+01,6.16E+00,-8.73E+00
-12.51,-5.14,11.55,2.09E+01,3.19E+00,-2.43E+00
-8.02,1.70,8.85,2.25E+01,1.05E+01,-6.61E+00
-9.48,6.36,11.07,2.03E+01,7.04E+00,-4.28E+00
-7.21,4.23,8.90,1.93E+01,4.71E+00,-4.63E+00
-7.88,6.51,0.20,1.96E+01,5.95E+00,-8.46E+00
-9.43,3.46,8.95,2.07E+01,8.45E+00,-3.13E+00
-4.09,9.68,9.45,2.06E+01,1.61E+00,1.51E+00
-11.34,8.56,12.08,1.69E+01,7.05E+00,-4.42E+00
-7.95,2.76,7.97,1.95E+01,4.12E+00,-2.34E+00
