Bscat 	Time 	Denuder 
5.44E+00	12:50	Without denuder
7.40E+00	12:50	Without denuder
6.80E+00	12:50	Without denuder
2.13E+01	12:50	Without denuder
3.94E+01	12:50	Without denuder
1.99E+01	12:50	Without denuder
2.36E+01	12:50	Without denuder
3.01E+01	12:50	Without denuder
1.10E+01	12:50	Without denuder
8.66E+00	12:50	Without denuder
1.21E+01	12:50	Without denuder
1.07E+01	12:50	Without denuder
9.70E+00	12:50	Without denuder
6.91E+01	12:50	Without denuder
3.67E+01	12:50	Without denuder
1.98E+01	12:50	Without denuder
3.45E+01	12:50	Without denuder
3.94E+01	12:50	Without denuder
1.99E+01	12:50	Without denuder
2.47E+01	12:50	Without denuder
1.65E+01	12:50	Without denuder
8.01E+00	12:50	Without denuder
1.17E+01	12:50	Without denuder
3.18E+01	12:50	Without denuder
1.35E+01	12:50	Without denuder
2.16E+01	12:50	Without denuder
4.40E+01	12:50	Without denuder
3.89E+01	12:50	Without denuder
2.45E+01	12:50	Without denuder
3.44E+01	12:50	Without denuder
1.10E+01	12:50	Without denuder
2.00E+01	12:50	Without denuder
1.72E+01	12:50	Without denuder
7.51E+00	12:50	Without denuder
1.14E+01	12:50	Without denuder
9.15E+00	12:50	Without denuder
1.49E+01	12:50	Without denuder
1.64E+01	12:50	Without denuder
2.10E+01	12:50	Without denuder
1.75E+01	12:50	Without denuder
2.06E+01	12:50	Without denuder
1.64E+01	12:50	Without denuder
1.32E+01	12:50	Without denuder
1.23E+01	12:50	Without denuder
3.32E+01	12:50	Without denuder
5.05E+01	12:50	Without denuder
2.46E+01	12:50	Without denuder
2.07E+01	12:50	Without denuder
2.58E+01	12:50	Without denuder
1.80E+01	12:50	Without denuder
1.15E+01	12:50	Without denuder
1.50E+01	12:50	Without denuder
2.57E+01	12:50	Without denuder
9.72E+00	12:50	Without denuder
1.81E+01	12:50	Without denuder
1.34E+01	12:50	Without denuder
3.50E+01	12:50	Without denuder
9.37E+00	12:50	Without denuder
3.73E+01	12:50	Without denuder
3.29E+01	12:50	Without denuder
2.86E+01	12:50	Without denuder
8.65E+00	12:50	Without denuder
1.47E+01	12:50	Without denuder
1.33E+01	12:50	Without denuder
1.50E+01	12:50	Without denuder
1.12E+01	12:50	Without denuder
4.88E+01	12:50	Without denuder
1.13E+01	12:50	Without denuder
6.17E+00	12:50	Without denuder
1.71E+01	12:50	Without denuder
1.05E+01	12:50	Without denuder
7.39E+00	12:50	Without denuder
7.77E+00	12:50	Without denuder
2.20E+01	12:50	Without denuder
2.13E+01	12:50	Without denuder
2.14E+01	12:50	Without denuder
2.70E+01	12:50	Without denuder
4.46E+01	12:50	Without denuder
1.82E+01	12:50	Without denuder
2.39E+01	12:50	Without denuder
2.29E+01	12:50	Without denuder
1.54E+01	12:50	Without denuder
2.12E+01	12:50	Without denuder
4.44E+01	12:50	Without denuder
1.48E+01	12:50	Without denuder
1.56E+01	12:50	Without denuder
5.25E+01	12:50	Without denuder
2.62E+01	12:50	Without denuder
2.20E+01	12:50	Without denuder
6.41E+00	12:50	Without denuder
1.86E+01	12:50	Without denuder
6.31E+00	12:50	Without denuder
8.49E+00	12:50	Without denuder
1.99E+01	12:50	Without denuder
1.52E+01	12:50	Without denuder
2.16E+01	12:50	Without denuder
1.63E+01	12:50	Without denuder
3.79E+01	12:50	Without denuder
1.35E+01	12:50	Without denuder
8.42E+00	12:50	Without denuder
6.73E+00	12:50	Without denuder
9.42E+00	12:50	Without denuder
3.47E+01	12:50	Without denuder
7.04E+01	12:50	Without denuder
4.07E+01	12:50	Without denuder
4.91E+01	12:50	Without denuder
1.60E+01	12:50	Without denuder
7.69E+00	12:50	Without denuder
1.88E+01	12:50	Without denuder
1.36E+01	12:50	Without denuder
5.78E+01	12:50	Without denuder
8.36E+01	12:50	Without denuder
3.34E+01	12:50	Without denuder
1.90E+01	12:50	Without denuder
2.97E+01	12:50	Without denuder
3.68E+01	12:50	Without denuder
7.71E+00	12:50	Without denuder
2.32E+01	12:50	Without denuder
4.74E+01	12:50	Without denuder
1.82E+01	12:50	Without denuder
1.50E+01	12:50	Without denuder
7.12E+00	12:50	Without denuder
1.26E+01	12:50	Without denuder
1.09E+01	12:50	Without denuder
3.21E+01	12:50	Without denuder
1.38E+01	12:50	Without denuder
1.59E+01	12:50	Without denuder
7.92E+00	12:50	Without denuder
6.36E+00	12:50	Without denuder
8.77E+00	12:50	Without denuder
1.39E+01	12:50	Without denuder
1.58E+01	12:50	Without denuder
2.43E+01	12:50	Without denuder
1.38E+01	12:50	Without denuder
2.84E+01	12:50	Without denuder
3.96E+01	12:50	Without denuder
1.59E+01	12:50	Without denuder
1.37E+01	12:50	Without denuder
6.04E+00	12:50	Without denuder
3.83E+01	12:50	Without denuder
8.89E+00	12:50	Without denuder
1.51E+01	12:50	Without denuder
1.16E+01	12:50	Without denuder
1.02E+01	12:50	Without denuder
1.59E+01	12:50	Without denuder
1.56E+01	12:50	Without denuder
5.23E+01	12:50	Without denuder
1.19E+01	12:50	Without denuder
1.37E+01	12:50	Without denuder
1.55E+01	12:50	Without denuder
1.08E+01	12:50	Without denuder
4.34E+01	12:50	Without denuder
1.42E+01	12:50	Without denuder
2.65E+01	12:50	Without denuder
9.68E+00	12:50	Without denuder
1.44E+01	12:50	Without denuder
1.23E+01	12:50	Without denuder
1.46E+01	12:50	Without denuder
1.04E+01	12:50	Without denuder
6.29E+01	12:50	Without denuder
2.64E+01	12:50	Without denuder
1.18E+01	12:50	Without denuder
1.88E+01	12:50	Without denuder
7.46E+00	12:50	Without denuder
5.64E+00	12:50	Without denuder
1.86E+01	12:50	Without denuder
1.12E+02	12:50	Without denuder
1.39E+01	12:50	Without denuder
3.42E+01	12:50	Without denuder
1.35E+01	12:50	Without denuder
3.03E+00	12:50	Without denuder
5.65E+00	12:50	Without denuder
1.75E+01	12:50	Without denuder
6.82E+00	12:50	Without denuder
1.39E+01	12:50	Without denuder
4.36E+00	12:50	Without denuder
4.14E+01	12:50	Without denuder
1.41E+01	12:50	Without denuder
2.62E+01	12:50	Without denuder
1.03E+01	12:50	Without denuder
2.36E+01	12:50	Without denuder
5.20E+00	12:50	Without denuder
5.76E+00	12:50	Without denuder
1.10E+01	12:50	Without denuder
1.14E+01	12:50	Without denuder
2.25E+01	12:50	Without denuder
1.36E+01	12:50	Without denuder
3.84E+00	12:50	Without denuder
1.64E+01	12:50	Without denuder
3.95E+01	12:50	Without denuder
1.09E+01	12:50	Without denuder
4.96E+01	12:50	Without denuder
9.12E+00	12:50	Without denuder
6.80E+00	12:50	Without denuder
7.85E+00	12:50	Without denuder
6.25E+01	12:50	Without denuder
6.02E+01	12:50	Without denuder
-5.12E-01	12:50	Without denuder
7.94E+00	12:50	Without denuder
8.99E+00	12:50	Without denuder
8.65E+00	12:50	Without denuder
1.41E+01	12:50	Without denuder
1.61E+01	12:50	Without denuder
5.55E+01	12:50	Without denuder
1.05E+01	12:50	Without denuder
1.21E+01	12:50	Without denuder
2.28E+01	12:50	Without denuder
1.00E+01	12:50	Without denuder
2.24E+01	12:50	Without denuder
1.37E+01	12:50	Without denuder
2.06E+01	12:50	Without denuder
6.03E+00	12:50	Without denuder
8.08E+00	12:50	Without denuder
1.31E+01	12:50	Without denuder
1.61E+01	12:50	Without denuder
1.59E+01	12:50	Without denuder
3.37E+01	12:50	Without denuder
3.21E+00	12:50	Without denuder
5.97E+00	12:50	Without denuder
3.69E+00	12:50	Without denuder
8.00E+01	12:50	Without denuder
4.15E+01	12:50	Without denuder
4.41E+01	12:50	Without denuder
7.15E+00	12:50	Without denuder
1.85E+01	12:50	Without denuder
1.05E+01	12:50	Without denuder
4.15E+01	12:50	Without denuder
1.56E+01	12:50	Without denuder
1.33E+01	12:50	Without denuder
8.27E+00	12:50	Without denuder
3.07E+01	12:50	Without denuder
2.82E+01	12:50	Without denuder
2.23E+01	12:50	Without denuder
8.55E+00	12:50	Without denuder
2.91E+01	12:50	Without denuder
1.60E+01	12:50	Without denuder
1.21E+01	12:50	Without denuder
1.30E+01	12:50	Without denuder
2.29E+01	12:50	Without denuder
1.57E+01	12:50	Without denuder
4.44E+00	12:50	Without denuder
3.66E+01	12:50	Without denuder
1.32E+01	12:50	Without denuder
1.30E+01	12:50	Without denuder
1.61E+01	12:50	Without denuder
2.38E+01	12:50	Without denuder
2.11E+01	12:50	Without denuder
1.06E+01	12:50	Without denuder
1.37E+01	12:50	Without denuder
1.80E+01	12:50	Without denuder
2.65E+01	12:50	Without denuder
9.96E+01	12:50	Without denuder
2.13E+01	12:50	Without denuder
4.04E+01	12:50	Without denuder
3.56E+01	12:50	Without denuder
6.45E+01	12:50	Without denuder
1.73E+01	12:50	Without denuder
8.90E+01	12:50	Without denuder
1.45E+01	12:50	Without denuder
9.97E+00	12:50	Without denuder
8.47E+00	12:50	Without denuder
4.97E+01	12:50	Without denuder
5.51E+01	12:50	Without denuder
3.87E+01	12:50	Without denuder
1.36E+01	12:50	Without denuder
1.87E+01	12:50	Without denuder
2.21E+01	12:50	Without denuder
1.18E+01	12:50	Without denuder
1.81E+01	12:50	Without denuder
1.53E+01	12:50	Without denuder
1.93E+01	12:50	Without denuder
1.05E+01	12:50	Without denuder
3.51E+01	12:50	Without denuder
3.10E+01	12:50	Without denuder
4.17E+01	12:50	Without denuder
6.37E+01	12:50	Without denuder
3.38E+01	12:50	Without denuder
2.33E+01	12:50	Without denuder
1.95E+01	12:50	Without denuder
3.64E+01	12:50	Without denuder
1.28E+01	12:50	Without denuder
2.04E+01	12:50	Without denuder
5.54E+00	12:50	Without denuder
1.22E+01	12:50	Without denuder
3.41E+00	12:50	Without denuder
5.25E+00	12:50	Without denuder
2.36E+01	12:50	Without denuder
9.11E+00	12:50	Without denuder
9.17E+00	12:50	Without denuder
2.03E+01	12:50	Without denuder
1.57E+01	12:50	Without denuder
5.66E+01	12:50	Without denuder
3.72E+01	12:50	Without denuder
7.52E+00	12:50	Without denuder
1.10E+01	12:50	Without denuder
5.05E+00	12:50	Without denuder
8.61E+00	12:50	Without denuder
2.53E+01	12:50	Without denuder
1.17E+01	12:50	Without denuder
1.33E+01	12:50	Without denuder
4.67E+01	12:50	Without denuder
4.85E+00	12:50	Without denuder
7.71E+00	12:50	Without denuder
3.70E+01	12:50	Without denuder
1.34E+01	12:50	Without denuder
8.27E+00	12:50	Without denuder
1.26E+01	12:50	Without denuder
1.95E+01	12:50	Without denuder
1.71E+01	12:50	Without denuder
8.30E+00	12:50	Without denuder
1.73E+01	12:50	Without denuder
3.38E+00	12:50	Without denuder
1.20E+01	12:50	Without denuder
6.72E+00	12:50	Without denuder
7.85E+00	12:50	Without denuder
7.13E+00	12:50	Without denuder
1.07E+01	12:50	Without denuder
3.51E+00	12:50	Without denuder
1.79E+01	12:50	Without denuder
1.01E+01	12:50	Without denuder
1.07E+01	12:50	Without denuder
5.06E+00	12:50	Without denuder
6.57E+00	12:50	Without denuder
6.19E+00	12:50	Without denuder
6.59E+00	12:50	Without denuder
1.38E+01	12:50	Without denuder
1.20E+02	12:50	Without denuder
4.85E+01	12:50	Without denuder
2.26E+01	12:50	Without denuder
1.39E+01	12:50	Without denuder
3.20E+01	12:50	Without denuder
6.01E+01	12:50	Without denuder
4.90E+01	12:50	Without denuder
4.79E+00	12:50	Without denuder
7.48E+00	12:50	Without denuder
7.24E+00	12:50	Without denuder
9.56E+00	12:50	Without denuder
3.42E+01	12:50	Without denuder
2.68E+01	12:50	Without denuder
1.17E+01	12:50	Without denuder
2.26E+01	12:50	Without denuder
6.40E+00	12:50	Without denuder
5.39E+01	12:50	Without denuder
1.64E+01	12:50	Without denuder
1.41E+01	12:50	Without denuder
7.46E+00	12:50	Without denuder
4.31E+01	12:50	Without denuder
1.57E+01	12:50	Without denuder
1.26E+01	12:50	Without denuder
1.62E+01	12:50	Without denuder
6.57E+01	12:50	Without denuder
1.78E+01	12:50	Without denuder
1.22E+01	12:50	Without denuder
1.46E+01	12:50	Without denuder
7.74E+00	12:50	Without denuder
5.45E+01	12:50	Without denuder
2.04E+01	12:50	Without denuder
1.41E+01	12:50	Without denuder
9.74E+00	12:50	Without denuder
9.88E+00	12:50	Without denuder
1.12E+01	12:50	Without denuder
1.28E+01	12:50	Without denuder
6.51E+01	12:50	Without denuder
6.51E+01	12:50	Without denuder
4.38E+01	12:50	Without denuder
2.01E+01	12:50	Without denuder
1.40E+01	12:50	Without denuder
1.01E+01	12:50	Without denuder
2.01E+01	12:50	Without denuder
8.11E+00	12:50	Without denuder
1.06E+01	12:50	Without denuder
1.96E+01	12:50	Without denuder
4.79E+01	12:50	Without denuder
2.08E+01	12:50	Without denuder
1.56E+01	12:50	Without denuder
7.54E+00	12:50	Without denuder
1.20E+01	12:50	Without denuder
1.77E+01	12:50	Without denuder
1.52E+01	12:50	Without denuder
2.15E+01	12:50	Without denuder
1.49E+01	12:50	Without denuder
3.11E+01	12:50	Without denuder
2.91E+01	12:50	Without denuder
6.95E+00	12:50	Without denuder
4.94E+01	12:50	Without denuder
2.06E+01	12:50	Without denuder
1.81E+01	12:50	Without denuder
6.70E+00	12:50	Without denuder
6.25E+00	12:50	Without denuder
1.00E+01	12:50	Without denuder
1.49E+01	12:50	Without denuder
2.61E+01	12:50	Without denuder
6.23E+00	12:50	Without denuder
8.83E+00	12:50	Without denuder
3.42E+01	12:50	Without denuder
6.44E+00	12:50	Without denuder
5.76E+01	12:50	Without denuder
1.20E+01	12:50	Without denuder
5.31E+01	12:50	Without denuder
4.82E+00	12:50	Without denuder
1.65E+01	12:50	Without denuder
7.87E+00	12:50	Without denuder
3.49E+01	12:50	Without denuder
1.54E+01	12:50	Without denuder
9.02E+01	12:50	Without denuder
9.93E+00	12:50	Without denuder
1.16E+01	12:50	Without denuder
6.33E+00	12:50	Without denuder
1.12E+01	12:50	Without denuder
1.88E+01	12:50	Without denuder
1.47E+01	12:50	Without denuder
1.52E+01	12:50	Without denuder
1.49E+01	12:50	Without denuder
1.20E+01	12:50	Without denuder
7.27E+00	12:50	Without denuder
2.24E+00	12:50	Without denuder
6.49E+00	12:50	Without denuder
4.83E+00	12:50	Without denuder
7.65E+00	12:50	Without denuder
1.26E+01	12:50	Without denuder
7.60E+00	12:50	Without denuder
1.67E+01	12:50	Without denuder
4.39E+01	12:50	Without denuder
1.02E+01	12:50	Without denuder
3.47E+01	12:50	Without denuder
1.90E+01	12:50	Without denuder
1.83E+01	12:50	Without denuder
1.57E+01	12:50	Without denuder
5.71E+00	12:50	Without denuder
2.25E+01	12:50	Without denuder
7.64E+00	12:50	Without denuder
4.68E+01	12:50	Without denuder
1.53E+01	12:50	Without denuder
1.68E+01	12:50	Without denuder
2.14E+01	12:50	Without denuder
3.38E+01	12:50	Without denuder
2.90E+01	12:50	Without denuder
1.02E+01	12:50	Without denuder
1.41E+01	12:50	Without denuder
1.46E+01	12:50	Without denuder
3.54E+01	12:50	Without denuder
9.75E+00	12:50	Without denuder
3.17E+01	12:50	Without denuder
2.65E+01	12:50	Without denuder
1.52E+01	12:50	Without denuder
1.11E+01	12:50	Without denuder
2.67E+01	12:50	Without denuder
1.28E+01	12:50	Without denuder
1.17E+01	12:50	Without denuder
1.75E+01	12:50	Without denuder
2.14E+01	12:50	Without denuder
1.42E+01	12:50	Without denuder
1.17E+01	12:50	Without denuder
1.39E+01	12:50	Without denuder
3.90E+01	12:50	Without denuder
9.20E+00	12:50	Without denuder
1.16E+01	12:50	Without denuder
2.89E+01	12:50	Without denuder
8.76E+00	12:50	Without denuder
5.94E+01	12:50	Without denuder
1.82E+01	12:50	Without denuder
3.33E+01	12:50	Without denuder
3.53E+01	12:50	Without denuder
1.67E+01	12:50	Without denuder
2.69E+01	12:50	Without denuder
4.11E+01	12:50	Without denuder
3.39E+01	12:50	Without denuder
1.20E+01	12:50	Without denuder
1.45E+01	12:50	Without denuder
2.14E+01	12:50	Without denuder
9.75E+00	12:50	Without denuder
1.01E+01	12:50	Without denuder
2.02E+01	12:50	Without denuder
7.51E+00	12:50	Without denuder
1.53E+01	12:50	Without denuder
1.71E+01	12:50	Without denuder
1.89E+01	12:50	Without denuder
1.34E+01	12:50	Without denuder
2.54E+01	12:50	Without denuder
8.84E+00	12:50	Without denuder
1.28E+01	12:50	Without denuder
2.55E+01	12:50	Without denuder
3.02E+01	12:50	Without denuder
2.70E+01	12:50	Without denuder
1.26E+01	12:50	Without denuder
1.08E+01	12:50	Without denuder
9.26E+00	12:50	Without denuder
1.91E+01	12:50	Without denuder
2.28E+01	12:50	Without denuder
6.52E+00	12:50	Without denuder
8.41E+00	12:50	Without denuder
2.93E+01	12:50	Without denuder
1.23E+01	12:50	Without denuder
1.03E+01	12:50	Without denuder
1.03E+01	12:50	Without denuder
2.87E+01	12:50	Without denuder
1.88E+01	12:50	Without denuder
1.37E+01	12:50	Without denuder
1.98E+01	12:50	Without denuder
6.58E+00	12:50	Without denuder
7.59E+01	12:50	Without denuder
2.28E+01	12:50	Without denuder
1.71E+01	12:50	Without denuder
1.00E+01	12:50	Without denuder
2.13E+01	12:50	Without denuder
3.25E+01	12:50	Without denuder
2.21E+01	12:50	Without denuder
4.89E+01	12:50	Without denuder
1.89E+01	12:50	Without denuder
2.56E+01	12:50	Without denuder
4.36E+01	12:50	Without denuder
1.87E+01	12:50	Without denuder
2.48E+01	12:50	Without denuder
6.75E+01	12:50	Without denuder
1.54E+01	12:50	Without denuder
4.19E+01	12:50	Without denuder
2.54E+01	12:50	Without denuder
1.28E+01	12:50	Without denuder
8.64E+00	12:50	Without denuder
2.45E+01	12:50	Without denuder
1.50E+01	12:50	Without denuder
7.58E+00	12:50	Without denuder
5.90E+00	12:50	Without denuder
2.37E+01	12:50	Without denuder
1.78E+01	12:50	Without denuder
1.16E+01	12:50	Without denuder
9.54E+00	12:50	Without denuder
3.07E+01	12:50	Without denuder
4.78E+01	12:50	Without denuder
1.38E+01	12:50	Without denuder
1.08E+01	12:50	Without denuder
8.46E+00	12:50	Without denuder
1.30E+01	12:50	Without denuder
2.49E+01	12:50	Without denuder
4.07E+01	12:50	Without denuder
6.46E+00	12:50	Without denuder
7.20E+00	12:50	Without denuder
7.31E+00	12:50	Without denuder
8.24E+00	12:50	Without denuder
5.82E+01	12:50	Without denuder
2.44E+01	12:50	Without denuder
1.70E+01	12:50	Without denuder
5.42E+00	12:50	Without denuder
1.88E+01	12:50	Without denuder
9.91E+01	12:50	Without denuder
3.81E+01	12:50	Without denuder
3.73E+01	12:50	Without denuder
1.18E+01	12:50	Without denuder
1.81E+01	12:50	Without denuder
2.26E+01	12:50	Without denuder
4.08E+01	12:50	Without denuder
8.49E+00	12:50	Without denuder
1.12E+01	12:50	Without denuder
1.35E+01	12:50	Without denuder
1.01E+01	12:50	Without denuder
1.20E+01	12:50	Without denuder
6.85E+00	12:50	Without denuder
1.11E+01	12:50	Without denuder
9.34E+00	12:50	Without denuder
6.78E+00	12:50	Without denuder
1.09E+01	12:50	Without denuder
2.90E+01	12:50	Without denuder
2.38E+01	12:50	Without denuder
7.16E+01	12:50	Without denuder
5.06E+01	12:50	Without denuder
1.70E+01	12:50	Without denuder
2.06E+01	12:50	Without denuder
4.53E+01	12:50	Without denuder
1.06E+02	12:50	Without denuder
2.11E+01	12:50	Without denuder
1.43E+01	12:50	Without denuder
8.90E+00	12:50	Without denuder
1.16E+01	12:50	Without denuder
8.32E+00	12:50	Without denuder
4.40E+01	12:50	Without denuder
8.09E+00	12:50	Without denuder
6.04E+00	12:50	Without denuder
1.13E+01	12:50	Without denuder
7.78E+01	12:50	Without denuder
2.99E+01	12:50	Without denuder
2.01E+01	12:50	Without denuder
2.47E+01	12:50	Without denuder
2.18E+01	12:50	Without denuder
1.17E+01	12:50	Without denuder
1.27E+01	12:50	Without denuder
1.98E+01	12:50	Without denuder
4.79E+01	12:50	Without denuder
1.11E+01	12:50	Without denuder
7.76E+00	12:50	Without denuder
1.29E+01	12:50	Without denuder
1.85E+01	12:50	Without denuder
